"id","group","expLabels","condition","order","set","gender","age","race","engNative","ole","parentEd","trial_type","trial_index","image1","image2","sound1","sound2","sound","correct","selected_image","response_location","accuracy","firstPres","secondPres","thirdPres"
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","training",4,"picture2.jpg","picture4.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","training",5,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","training",6,"picture3.jpg","picture5.jpg","word3.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","training",7,"picture4.jpg","picture6.jpg","word4.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","training",8,"picture5.jpg","picture8.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","training",9,"picture8.jpg","picture6.jpg","word8.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","training",10,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","training",11,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","training",12,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","test",1,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","left",0,8,9,12
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","test",2,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","right",0,7,9,11
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","test",3,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","test",4,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","test",5,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","left",0,4,5,7
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","test",6,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture3.jpg","right",0,1,2,4
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","test",7,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p780","kids","Exp2","Massed",2,1,"F",4.452054795,"Black or African American",NA,"no","bachelors","test",8,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","right",1,1,3,5
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",2,"picture2.jpg","picture3.jpg","word3.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",3,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",4,"picture2.jpg","picture4.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",5,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",6,"picture3.jpg","picture5.jpg","word3.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",7,"picture4.jpg","picture6.jpg","word4.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",8,"picture5.jpg","picture8.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",9,"picture8.jpg","picture6.jpg","word8.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",10,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",11,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","training",12,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","test",1,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","right",0,7,9,11
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","test",2,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","left",0,8,9,12
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","test",3,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","test",4,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","test",5,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture1.jpg","right",0,2,3,6
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","test",6,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","left",0,4,5,7
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","test",7,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","right",1,1,3,5
"p781","kids","Exp2","Massed",2,2,"M",5.536986301,"Multi",NA,"no","somecollege","test",8,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture3.jpg","right",0,1,2,4
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",2,"picture3.jpg","picture4.jpg","word3.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",3,"picture6.jpg","picture5.jpg","word6.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",4,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",5,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",6,"picture4.jpg","picture2.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",7,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",8,"picture8.jpg","picture6.jpg","word6.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",9,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",10,"picture2.jpg","picture3.jpg","word2.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",11,"picture8.jpg","picture5.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","training",12,"picture6.jpg","picture7.jpg","word7.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","test",1,"picture5.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture5.jpg","left",0,4,7,12
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","test",2,"picture7.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","left",0,3,8,12
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","test",3,"picture8.jpg","picture6.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","right",0,4,8,11
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","test",4,"picture5.jpg","picture8.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","left",1,3,7,11
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","test",5,"picture1.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture1.jpg","left",0,2,5,10
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","test",6,"picture3.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture3.jpg","left",0,1,6,10
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","test",7,"picture4.jpg","picture2.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","left",1,2,6,9
"p783","kids","Exp2","Interleaved",1,2,"F",4.065753425,"White",NA,"no","bachelors","test",8,"picture1.jpg","picture4.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,1,5,9
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",2,"picture2.jpg","picture3.jpg","word3.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",3,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",4,"picture2.jpg","picture4.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",5,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",6,"picture3.jpg","picture5.jpg","word3.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",7,"picture4.jpg","picture6.jpg","word4.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",8,"picture5.jpg","picture8.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",9,"picture8.jpg","picture6.jpg","word8.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",10,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",11,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","training",12,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","test",1,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture8.jpg","right",1,8,9,12
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","test",2,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture3.jpg","right",0,1,2,4
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","test",3,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","left",1,2,3,6
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","test",4,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture5.jpg","right",0,10,11,12
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","test",5,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","test",6,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","left",0,4,5,7
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","test",7,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture6.jpg","left",1,7,9,11
"p784","kids","Exp2","Massed",2,1,"F",6.161643836,"Hispanic or Latino",NA,"yes","somehigh","test",8,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","right",1,1,3,5
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",2,"picture2.jpg","picture3.jpg","word3.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",3,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",4,"picture2.jpg","picture4.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",5,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",6,"picture3.jpg","picture5.jpg","word3.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",7,"picture4.jpg","picture6.jpg","word4.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",8,"picture5.jpg","picture8.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",9,"picture8.jpg","picture6.jpg","word8.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",10,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",11,"picture6.jpg","picture7.jpg","word6.aiff","word7.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","training",12,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","test",1,"picture4.jpg","picture1.jpg",NA,NA,"word1.aiff","picture1.jpg","picture4.jpg","left",0,1,3,5
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","test",2,"picture6.jpg","picture7.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","right",0,7,9,11
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","test",3,"picture2.jpg","picture3.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","left",1,1,2,4
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","test",4,"picture8.jpg","picture5.jpg",NA,NA,"word5.aiff","picture5.jpg","picture5.jpg","right",1,6,8,10
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","test",5,"picture6.jpg","picture8.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","left",0,8,9,12
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","test",6,"picture2.jpg","picture4.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","right",1,4,5,7
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","test",7,"picture7.jpg","picture5.jpg",NA,NA,"word7.aiff","picture7.jpg","picture7.jpg","left",1,10,11,12
"p785","kids","Exp2","Massed",2,2,"F",6.345205479,"White",NA,"no","bachelors","test",8,"picture3.jpg","picture1.jpg",NA,NA,"word3.aiff","picture3.jpg","picture1.jpg","right",0,2,3,6
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",2,"picture3.jpg","picture4.jpg","word3.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",3,"picture6.jpg","picture5.jpg","word6.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",4,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",5,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",6,"picture4.jpg","picture2.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",7,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",8,"picture8.jpg","picture6.jpg","word6.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",9,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",10,"picture2.jpg","picture3.jpg","word2.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",11,"picture8.jpg","picture5.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","training",12,"picture6.jpg","picture7.jpg","word7.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","test",1,"picture4.jpg","picture2.jpg",NA,NA,"word4.aiff","picture4.jpg","picture4.jpg","left",1,2,6,9
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","test",2,"picture3.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,1,6,10
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","test",3,"picture8.jpg","picture6.jpg",NA,NA,"word8.aiff","picture8.jpg","picture6.jpg","right",0,4,8,11
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","test",4,"picture5.jpg","picture7.jpg",NA,NA,"word7.aiff","picture7.jpg","picture5.jpg","left",0,4,7,12
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","test",5,"picture5.jpg","picture8.jpg",NA,NA,"word5.aiff","picture5.jpg","picture8.jpg","right",0,3,7,11
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","test",6,"picture1.jpg","picture4.jpg",NA,NA,"word1.aiff","picture1.jpg","picture1.jpg","left",1,1,5,9
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","test",7,"picture1.jpg","picture3.jpg",NA,NA,"word3.aiff","picture3.jpg","picture3.jpg","right",1,2,5,10
"p786","kids","Exp2","Interleaved",1,1,"F",6.038356164,"White",NA,"no","masters","test",8,"picture7.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","left",0,3,8,12
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",1,"picture1.jpg","picture2.jpg","word1.aiff","word2.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",2,"picture3.jpg","picture4.jpg","word3.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",3,"picture6.jpg","picture5.jpg","word6.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",4,"picture7.jpg","picture8.jpg","word7.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",5,"picture3.jpg","picture1.jpg","word3.aiff","word1.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",6,"picture4.jpg","picture2.jpg","word2.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",7,"picture7.jpg","picture5.jpg","word7.aiff","word5.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",8,"picture8.jpg","picture6.jpg","word6.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",9,"picture4.jpg","picture1.jpg","word1.aiff","word4.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",10,"picture2.jpg","picture3.jpg","word2.aiff","word3.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",11,"picture8.jpg","picture5.jpg","word5.aiff","word8.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","training",12,"picture6.jpg","picture7.jpg","word7.aiff","word6.aiff",NA,NA,NA,NA,NA,NA,NA,NA
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","test",1,"picture3.jpg","picture2.jpg",NA,NA,"word2.aiff","picture2.jpg","picture2.jpg","right",1,1,6,10
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","test",2,"picture7.jpg","picture6.jpg",NA,NA,"word6.aiff","picture6.jpg","picture7.jpg","left",0,3,8,12
"p787","kids","Exp2","Interleaved",1,2,"M",7.865753425,"White",NA,"no","masters","test",3,"picture4.jpg","picture2.jpg",NA,NA,"word4.aiff","picture4.jpg","picture2.jpg","right",0,2,6,9
